2020-21,Agroecology B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Social-Sciences-Division/Environmental-Studies/Agroecology-BA
Plan One for Incoming Frosh
3rd (jr),"FILM 130/
			FILM 132/
			FILM 134/
			FILM 136",FILM 120,"FILM 130/
			FILM 132/
			FILM 134/
			FILM 136"
3rd (jr),,"FILM 130/
			FILM 132/
			FILM 134/
			FILM 136",
4th (sr),FILM upper-division elective,FILM upper-division elective,FILM upper-division elective
4th (sr),FILM upper-division elective,FILM upper-division elective,FILM 194
Plan One
Year,Fall,Winter,Spring
1st (frosh),FILM 20A,FILM lower-division requirement,FILM lower-division requirement
1st (frosh),,,
1st (frosh),,,
2nd (soph),"FILM 130/
			FILM 132/
			FILM 134/
			FILM 136",FILM 120,"FILM 130/
			FILM 132/
			FILM 134/
			FILM 136"
2nd (soph),FILM upper-division elective,FILM upper-division elective,
2nd (soph),,,
3rd (jr),"FILM 130/
			FILM 132/
			FILM 134/
			FILM 136","FILM 165 or
FILM 187 or
FILM 189","FILM 165/
FILM 187/
FILM 189"
3rd (jr),,,
3rd (jr),,,
4th (sr),FILM 194,FILM 199,"FILM 192 or
FILM 195"
4th (sr),,,
Two Year Transfer Planner
Year,Fall,Winter,Spring
3rd (jr),FILM 20A,FILM lower-division requirement,FILM lower-division requirement
3rd (jr),"FILM 130/
			FILM 132/
			FILM 134/
			FILM 136","FILM 130/
			FILM 132/
			FILM 134/
			FILM 136","FILM 130/
			FILM 132/
			FILM 134/
			FILM 136"
3rd (jr),,FILM 120,FILM upper-division elective
4th (sr),"FILM 165/
FILM 187/
FILM 189","FILM 165/
FILM 187/
FILM 189",FILM upper-division elective
4th (sr),FILM 194,FILM 199,"FILM 192 or
FILM 195"
Plan One
Year,Fall,Winter,Spring
1st (frosh),FILM 20A,FILM lower-division requirement,FILM lower-division requirement
1st (frosh),,,
1st (frosh),,,
2nd (soph),"FILM 130/
			FILM 132/
			FILM 134/
			FILM 136",FILM 120,"FILM 130/
			FILM 132/
			FILM 134/
			FILM 136"
2nd (soph),,,
2nd (soph),,,
3rd (jr),"FILM 170A or
FILM 170B",FILM upper-division production,FILM upper-division production
3rd (jr),,FILM upper-division elective,FILM upper-division elective
3rd (jr),,,
4th (sr),FILM upper-division elective,FILM upper-division elective,"FILM 194/
			FILM 196/
FILM 197"
4th (sr),,,
Plan Two
Year,Fall,Winter,Spring
1st (frosh),FILM 80A or FILM 80M,FILM lower-division requirement,FILM lower-division requirement
1st (frosh),,,
1st (frosh),,,
2nd (soph),FILM 20A,FILM 120,"FILM 130/
			FILM 132/
			FILM 134/
			FILM 136"
2nd (soph),,"FILM 130/
			FILM 132/
			FILM 134/
			FILM 136",FILM upper-division elective
2nd (soph),,,
3rd (jr),"FILM 170A or
FILM 170B",FILM upper-division production,FILM upper-division production
3rd (jr),FILM upper-division elective,,
3rd (jr),,,
4th (sr),FILM upper-division elective,FILM upper-division elective,"FILM 194/
			FILM 196/
FILM 197"
4th (sr),,,
Two-Year Transfer Planner
Year,Fall*,Winter**,Spring
3rd (junior),FILM 20A,FILM lower-division requirement,FILM lower-division requirement
3rd (junior),"FILM 130/
			FILM 132/
			FILM 134/
			FILM 136",FILM 120,FILM upper-division elective
3rd (junior),,"FILM 130/
			FILM 132/
			FILM 134/
			FILM 136","FILM 170A or
			FILM 170B"
4th (senior),FILM upper-division elective,FILM upper-division elective,FILM upper-division elective
4th (senior),FILM upper-division production,FILM upper-division production,"FILM 194/
			FILM 196/
FILM 197"
Plan One
Year,Fall,Winter,Spring
1st (frosh),FILM 20A,FILM lower-division requirement,FILM lower-division requirement
1st (frosh),,,
1st (frosh),,,
2nd (soph),"FILM 130/
            FILM 132/
            FILM 134/
            FILM 136",FILM 120,"FILM 130/
            FILM 132/
            FILM 134/
            FILM 136"
2nd (soph),,,FILM upper-division elective
2nd (soph),,,
3rd (jr),"FILM 170A or
FILM 170B","FILM 130/
            FILM 132/
            FILM 134/
            FILM 136",FILM upper-division elective
3rd (jr),,,FILM upper-division production
3rd (jr),,,
4th (sr),FILM upper-division production,FILM 199,"FILM 195 or
            FILM 196 or
FILM 197"
4th (sr),FILM 194,FILM upper-division production,
Plan Two
Year,Fall,Winter,Spring
1st (frosh),FILM 80A or FILM 80M,FILM lower-division requirement,FILM lower-division requirement
1st (frosh),,,
1st (frosh),,,
2nd (soph),FILM 20A,FILM 120,"FILM 130/
            FILM 132/
            FILM 134/
            FILM 136"
2nd (soph),,"FILM 130/
            FILM 132/
            FILM 134/
            FILM 136",FILM upper-division elective
2nd (soph),,,
3rd (jr),"FILM 170A or
FILM 170B","FILM 130/
                       FILM 132/
				FILM 134/
				FILM 136",FILM upper-division elective
3rd (jr),,,FILM upper-division production
3rd (jr),,,
4th (sr),FILM upper-division production,FILM upper-division production,"FILM 195/
            FILM 196/
FILM 197"
4th (sr),FILM 194,FILM 199,
Two-Year Transfer Planner
Year,Fall*,Winter**,Spring
3rd (junior),FILM 20A,FILM lower-division requirement,FILM lower-division requirement
3rd (junior),"FILM 130/
            FILM 132/
            FILM 134/
            FILM 136",FILM 120,"FILM 130/
            FILM 132/
            FILM 134/
            FILM 136"
3rd (junior),,"FILM 170A or
FILM 170B",FILM upper-division production
4th (senior),"FILM 130/
            FILM 132/
            FILM 134/
            FILM 136",FILM upper-division elective,FILM upper-division elective
4th (senior),FILM upper-division production,FILM upper-division production,"FILM 195/
            FILM 196/
FILM 197"
2020-21,Global Economics B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Social-Sciences-Division/Economics/Global-Economics-BA
Sample Frosh Planner
,Fall,Winter,Spring
1st (frosh),MATH 3 or AM 3,ECON 1,ECON 2
1st (frosh),Language,AM 11A/ECON 11A,AM 11B/ECON 11B
1st (frosh),,Language,Language
2nd (soph),ECON 100A,ECON 100B,ECON 113
2nd (soph),Language,STAT 5 or STAT 7 & STAT 7L,Language
2nd (soph),,Language,
3rd (junior),"Study abroad for at
			least one quarter.
			Students can apply up
			to two courses from
			study abroad toward
			major requirements.
			Could be upper-division
			ECON electives or
			Area Studies or
			a combination of both.",,
3rd (junior),,,
3rd (junior),,,
4th (senior),ECON elective,ECON 197 or ECON 104,ECON elective
4th (senior),ECON elective,ECON elective,Field Study (optional)
Sample Transfer Planner
,Fall,Winter,Spring,Summer
3rd (junior),AM 11B/ECON 11B,ECON 100A,ECON 100B,"Study abroad (or fall quarter senior year).
			Students can apply up to two courses from study abroad toward major requirements. Could be upper-division ECON electives or Area Studies or a combination of both."
"Study abroad (or fall quarter senior year).
			Students can apply up to two courses from study abroad toward major requirements. Could be upper-division ECON electives or Area Studies or a combination of both.",ECON elective,Area Study,ECON elective,
"Study abroad (or fall quarter senior year).
			Students can apply up to two courses from study abroad toward major requirements. Could be upper-division ECON electives or Area Studies or a combination of both.",STAT 5,,Area Study,
4th (senior),ECON 113,ECON elective,Field Study (optional),
4th (senior),ECON elective,ECON 197 or ECON 104,,
2020-21,History B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Humanities-Division/History/History-BA
Sample Four Year Plan
,Fall,Winter,Spring
1st (frosh),"Lower-division survey, concentration",Lower-division breadth area No. 1,Lower-division breadth area No. 2
1st (frosh),,,
1st (frosh),,,
2nd (soph),Lower-division concentration,HIS 100,Upper-division breadth area No. 1
2nd (soph),,,
2nd (soph),,,
3rd (junior),Upper-division concentration,Upper-division breadth area No. 2,Upper-division concentration
3rd (junior),,,
3rd (junior),,,
4th (senior),Upper-division concentration,"Exit seminar, concentration",Upper-division elective (any)
4th (senior),,,
Sample Three Year Plan
,Fall,Winter,Spring
1st Year,"Lower-division survey, concentration",Lower-division breadth area No. 1,Lower-division breadth area No. 2
1st Year,,,
1st Year,,,
2nd Year,Lower-division concentration,HIS 100,Upper-division breadth area No. 1
2nd Year,,Upper-division concentration,Upper-division concentration
2nd Year,,,
3rd Year,Upper-division concentration,"Exit seminar, concentration",Upper-division breadth area No. 2
3rd Year,,,Upper-division elective (any)
Sample Transfer Plan
,Fall,Winter,Spring
,"Lower-division survey, concentration",Lower-division breadth area No. 1,Lower-division breadth area No. 2
,,,
,,,
1st (junior),HIS 100,Lower-division concentration,Upper-division concentration
1st (junior),Upper-division concentration,Upper-division breadth area No. 1,Upper-division breadth area No. 2
1st (junior),,,
2nd (senior),Upper-division concentration,"Exit seminar, concentration",Upper-division elective (any)
2nd (senior),,,
Sample Intensive Major Four-Year Plan
,Fall,Winter,Spring
1st (frosh),"Lower-division survey, concentration",Lower-division breadth area No. 1,Lower-division breadth area No. 2
1st (frosh),Language 1,Language 2,Language 3
1st (frosh),,,
2nd (soph),Lower-division concentration,HIS 100,Upper-division breadth area No. 1
2nd (soph),,,
2nd (soph),,,
3rd (junior),Upper-division concentration,Upper-division breadth area No. 2,Upper-division concentration
3rd (junior),,Upper-division concentration,
3rd (junior),,,
4th (senior),"Exit seminar, concentration",Research course,Research course
4th (senior),,Upper-division elective (any),Upper-division elective (any)
Sample Intensive Major Transfer Plan
,Fall,Winter,Spring
,Lower-division concentration,Lower-division breadth area No. 1,Lower-division breadth area No. 2
,,,
,,,
1st (junior),HIS 100,Lower-division concentration,Upper-division concentration
1st (junior),Upper-division concentration,Upper-division breadth area No. 1,Upper-division breadth area No. 2
1st (junior),Language 1,Language 2,Language 3
2nd (senior),Upper-division concentration,Research course,Research course
2nd (senior),"Exit seminar, concentration",Upper-division elective (any),Upper-division elective (any)
2020-21,History of Art and Visual Culture B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Arts-Division/History-of-Art-and-Visual-Culture/History-of-Art-and-Visual-Culture-BA
Below are planners for freshmen and junior transfer students.
Four-Year Freshman Planner
,Fall,Winter,Spring
Year 1 (Fr),HAVC LD regional requirement,HAVC LD regional requirement,HAVC LD regional requirement
Year 1 (Fr),,,
Year 1 (Fr),,,
Year 2 (So),HAVC LD regional requirement,HAVC 100A,HAVC UD regional requirement
Year 2 (So),,,
Year 2 (So),,,
Year 3 (Jr),HAVC UD regional requirement,HAVC UD (any region),HAVC UD (any region)
Year 3 (Jr),,,
Year 3 (Jr),,,
Year 4 (Sr),HAVC UD (any region),HAVC UD (any region),HAVC UD (any region)
Year 4 (Sr),HAVC seminar,,
Two-Year Transfer Planner
,Fall,Winter,Spring
Year 1 (Jr),HAVC LD regional requirement,HAVC 100A,HAVC LD regional requirement
Year 1 (Jr),HAVC LD regional requirement,HAVC LD regional requirement,HAVC UD regional requirement
Year 1 (Jr),,,HAVC UD (any region)
Year 2 (Sr),HAVC UD regional requirement,HAVC UD (any region),HAVC UD (any region)
Year 2 (Sr),HAVC seminar,HAVC UD (any region),HAVC UD (any region)
Below are planners for freshmen and junior transfer students.
Four-Year Freshman Planner
,Fall,Winter,Spring
Year 1 (Fr),"HAVC LD
            regional
            requirement","HAVC LD
            regional
            requirement","HAVC LD
            regional
            requirement"
Year 1 (Fr),,,
Year 1 (Fr),,,
Year 2 (Soph),"HAVC LD
            regional
            requirement",HAVC 100A,"HAVC UD
            CHM course"
Year 2 (Soph),,,
Year 2 (Soph),,,
Year 3 (Jr),"HAVC UD
            regional
            requirement","HAVC UD
            regional
            requirement","HAVC UD
            CHM course"
Year 3 (Jr),,,
Year 3 (Jr),,,
Year 4 (Sr),"HAVC UD
            CHM course","HAVC UD
            CHM course","HAVC UD
            (any region)"
Year 4 (Sr),HAVC seminar,,
Two-Year Transfer Planner
,Fall,Winter,Spring
Year 1 (Jr),"HAVC LD
            regional
            requirement",HAVC 100A,"HAVC LD
            regional
            requirement"
Year 1 (Jr),"HAVC LD
            regional
            requirement","HAVC LD
            regional
            requirement","HAVC UD
            regional
            requirement"
Year 1 (Jr),,,"HAVC UD
            CHM course"
Year 2 (Sr),"HAVC UD
            regional
            requirement","HAVC UD
            CHM course","HAVC UD
            CHM course"
Year 2 (Sr),"HAVC UD
            CHM course","HAVC UD
            (any region)",HAVC seminar
2020-21,Human Biology B.S.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Molecular-Cell-and-Developmental-Biology/Human-Biology-BS
Sample Human Biology B.S. Frosh Four-Year Planner
,Fall,Winter,Spring
1st (frosh),CHEM 1A,CHEM 1B & CHEM 1M,CHEM 1C & CHEM 1N
1st (frosh),MATH 11A,MATH 11B,BIOL 20A
1st (frosh),,,
2nd (soph),BIOE 20B,BIOL 100,BIOL 101
2nd (soph),BIOL 20L,CHEM 8B & CHEM 8M,BIOL 105
2nd (soph),CHEM 8A & CHEM 8L,,
3rd (junior),BIOL 110,BIOL 130 & BIOL 130L,PHYS 6A & PHYS 6L
3rd (junior),SPAN 1,SPAN 2,SPAN 3
3rd (junior),"STAT 5 or 
STAT 7 & STAT 7L",,UD elective
4th (senior),Upper-division elective,"PHYS 6B or 
PHYS 6C",BIOL 189
4th (senior),SPAN 4,SPAN 5M,BIOL 189W
Sample Human Biology B.S. Transfer Two-Year Planner
,Fall,Winter,Spring
3rd (junior),BIOL 105,BIOL 100,BIOL 101
3rd (junior),PHYS 6A & PHYS 6L,"PHYS 6B or 
PHYS 6C",SPAN 3
3rd (junior),SPAN 1,SPAN 2,
4th (senior),BIOL 110,BIOL 130 & BIOL 130L,Upper-division elective
4th (senior),Upper-division elective,SPAN 5M,BIOL 189
2020-21,Italian Studies B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Humanities-Division/Literature/Italian-Studies-BA
Frosh Major Planner
Year,Fall,Winter,Spring
1st (frosh),ITAL 1,ITAL 2,ITAL 3
1st (frosh),,,
1st (frosh),,,
2nd (soph),ITAL 4,ITAL 5,ITAL 6
2nd (soph),,"Italian-related HIS
			upper-division course","Italian-related HAVC
			upper-division course"
2nd (soph),,,
3rd (junior),ITAL 100*,Upper-division Italian LIT course*,ITAL 106*
3rd (junior),,,"Italian-related
			upper-division elective"
3rd (junior),,,
4th (senior),"Italian-related
			upper-division elective*","LIT 185Z and Italian-related
			DC seminar course","Upper-division
			Italian LIT course*"
4th (senior),"Italian-related
			upper-division elective",,
"Transfer Major Planner A (First-year Italian Completed, Fall Admission)"
Year,Fall,Winter,Spring
3rd (junior),ITAL 4,ITAL 5,ITAL 6
3rd (junior),Italian-related upper-division HIS course,Italian-related upper-division HAVC course,Upper-division Italian LIT course*
3rd (junior),,Italian-related upper-division elective,Italian-related upper-division elective
4th (senior),ITAL 100*,Upper-division Italian LIT course*,ITAL 106*
4th (senior),,"LIT 185Z and
			Italian-related DC seminar course",Italian-related upper-division elective*
Transfer Major Planner B (Two Years of Italian Completed)
Year,Fall,Winter,Spring
3rd (junior),Italian-related upper-division HIS course,Italian-related upper-division HAVC course,Upper-division Italian LIT course*
3rd (junior),ITAL 100*,,Italian-related upper-division elective
3rd (junior),,,
4th (senior),Italian-related upper-division elective,Upper-division Italian LIT course*,ITAL 106*
4th (senior),Italian-related upper-division elective*,"LIT 185Z and
			Italian-related DC seminar course",
2020-21,Jewish Studies B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Humanities-Division/History/Jewish-Studies-BA
Sample Four Year Plan
,Fall,Winter,Spring
1st (frosh),Language 1,Language 2,Language 3
1st (frosh),"HIS 74 or HIS 74A or
HIS 74B or LIT 61J",,HIS 75 or HIS 76
1st (frosh),,,
2nd (soph),"Upper-division
            core course 1","Upper-division
            core course 2","Upper-division
            core course 3"
2nd (soph),,,
2nd (soph),,,
3rd (junior),"Upper-division
            core course 4","Additional core or 
            elective 1",Upper-division additional core or elective 2
3rd (junior),,,
3rd (junior),,,
4th (senior),Upper division additional core or elective 3,Upper division additional core or elective 4,Exit seminar or thesis (DC)
4th (senior),,,
Sample Transfer Plan
,Fall,Winter,Spring
1st (junior),Language 1,Language 2,Language 3
1st (junior),"HIS 74 or HIS 74A or
HIS 74B or LIT 61J","Upper-division
            core course",HIS 75 or HIS 76
1st (junior),,"Additional core or
            elective 1","Upper-division
            core course 2"
2nd (senior),"Upper-division
            core course 3","Upper-division
            core course 4",Upper-division additional core or elective 4
2nd (senior),Upper-division additional core or elective 2,Upper-division additional core or elective 3,Exit seminar or thesis (DC)
2020-21,Language Studies B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Humanities-Division/Linguistics/Language-Studies-BA
,Fall,Winter,Spring
2nd (soph),LING 50,LING 53,LING 101
2nd (soph),Foreign language level 1,Foreign language level 2,Foreign language level 3
2nd (soph),,,
3rd (junior),Context 1XX upper-division elective,Context 1XX upper-division elective,LING 111 or LING 112
3rd (junior),Foreign language level 4,Foreign language level 5,Context 1XX upper-division elective
3rd (junior),,,Foreign language level 6
4th (senior),LING 1XX upper-division elective,,LING 1XX upper-division elective
4th (senior),Context 1XX upper-division elective,"Context 1XX upper-division elective
or
            Foreign language 1XX upper-division language",LING 190*
,Fall,Winter,Spring
1st (junior),LING 50,LING 101,LING 111 or LING 112
1st (junior),LING 53,Context 1XX upper-division elective,Context 1XX upper-division elective
1st (junior),Foreign language level 4,Foreign language level 5,Foreign language level 6
2nd (senior),LING 1XX upper-division elective,,LING 1XX upper-division elective
2nd (senior),Context 1XX upper-division elective,Context 1XX upper-division elective,LING 190*
2020-21,Latin American and Latino Studies B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Social-Sciences-Division/Latin-American-and-Latino-Studies/Latin-American-and-Latino-Studies-BA
Four-Year Sample Planner for Frosh Students
,Fall,Winter,Spring
1st (frosh),LALS 1*,SPAN 2 (PORT 2),LALS lower-division elective
1st (frosh),SPAN 1 (PORT 1),,SPAN 3 (PORT 3)
1st (frosh),,,
2nd (soph),LALS 100*,LALS 100A,LALS 100B
2nd (soph),SPAN 4** (PORT 65A),SPAN 5** (PORT 65B),SPAN 6**
2nd (soph),,,
3rd (jr),LALS upper-division elective,LALS upper-division elective,LALS upper-division elective
3rd (jr),LALS language elective,LALS language elective,LALS 194
3rd (jr),,,
4th (sr),"Study abroad, research, or additional major or minor",,
4th (sr),,,
Two-Year Sample Planner for Transfer Students
,Fall,Winter,Spring
1st (jr),LALS 1*,LALS 100A,LALS 100B
1st (jr),LALS 100*,LALS upper-division elective,LALS upper-division elective
1st (jr),SPAN 4** (PORT 65A),SPAN 5** (PORT 65B),SPAN 6**
2nd (sr),LALS upper-division elective,LALS language elective,LALS 194
2nd (sr),LALS language elective,,
Two-Year Sample Planner for Transfer Students Planning Study Aborad
,Fall,Winter,Spring
1st (jr),LALS 1*,LALS 100A,LALS 100B
1st (jr),LALS 100*,LALS upper-division elective,LALS upper-division elective
1st (jr),SPAN 4** (PORT 65A),SPAN 5** (PORT 65B),SPAN 6**
2nd (sr),Study abroad,LALS language elective,LALS 194
2nd (sr),,LALS upper-division elective,LALS language elective
2020-21,Politics Combined B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Social-Sciences-Division/Latin-American-and-Latino-Studies/Latin-American-and-Latino-StudiesPolitics-Combined-BA
Four-Year Sample Course Planner for Frosh Students
,Fall,Winter,Spring
1st (frosh),LALS 1 (ER),POLI lower-division elective,SPAN 3 (PORT 3)
1st (frosh),SPAN 1 (PORT 1),SPAN 2 (PORT 2),
1st (frosh),,,
2nd (soph),LALS 100 (ER),LALS 100A,LALS 100B
2nd (soph),SPAN 4(PORT 65A),SPAN 5(PORT 65B),SPAN 6
2nd (soph),,,
3rd (junior),POLI upper-division core,POLI 140C,POLI upper-division core
3rd (junior),LALS language elective,POLI upper-division core,POLI upper-division elective
3rd (junior),,,
4th (senior),LALS 194*,Study abroad or research,Study abroad or research
4th (senior),,,
Two-Year Sample Course Planner for Transfer Students
,Fall,Winter,Spring
1st (junior),LALS 1 (ER),LALS 100A,LALS 100B
1st (junior),LALS 100 (ER),POLI 140C,POLI upper-division core
1st (junior),SPAN 4 (PORT 65A),SPAN 5 (PORT 65B),SPAN 6
2nd (senior),POLI upper-division core,POLI upper-division core,POLI upper-division elective
2nd (senior),LALS language elective,,LALS 194*
2020-21,Sociology Combined B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Social-Sciences-Division/Latin-American-and-Latino-Studies/Latin-American-and-Latino-StudiesSociology-Combined-BA
Sample Four-Year Planner for Frosh
,Fall,Winter,Spring
1st (frosh),LALS 1*,SOCY 10,SOCY 1
1st (frosh),SPAN 1 (PORT 1),SPAN 2 (PORT 2),SPAN 3  (PORT 3)
1st (frosh),,,
2nd (soph),LALS 100*,LALS 100A,LALS 100B
2nd (soph),SPAN 4 (PORT 65A),SPAN 5 (PORT 65B),SPAN 6
2nd (soph),,,
3rd (junior),SOCY 105A,SOCY 105B,SOCY elective
3rd (junior),LALS language elective,SOCY elective,LALS 194
3rd (junior),,,
4th (senior),"Study abroad, research,or additional major or minor",,
4th (senior),,,
Sample Two-Year Planner for Transfer Students
,Fall,Winter,Spring
1st (junior),LALS 1*,LALS 100A,LALS 100B
1st (junior),LALS 100*,SOCY 105A,SOCY 105B
1st (junior),SPAN 4 (PORT 65A),SPAN 5 (PORT 65B),SPAN 6
2nd (senior),SOCY elective,SOCY elective,LALS 194
2nd (senior),LALS language elective,,
Sample Two-Year Planner for Transfer Students Planning to Study Abroad
,Fall,Winter,Spring
1st (junior),LALS 1*,LALS 100A,LALS 100B
1st (junior),LALS 100*,SOCY 105A,SOCY 105B
1st (junior),SPAN 4 (PORT 65A),SPAN 5 (PORT 65B),SPAN 6
2nd (senior),Study abroad,SOCY elective,LALS 194
2nd (senior),,LALS language elective,SOCY elective
2020-21,Legal Studies B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Social-Sciences-Division/Politics/Legal-Studies-BA
Four-Year Sample Course Planner for Frosh Students
Year,Fall,Winter,Spring
1st (frosh),,LGST 10,Phil 9 or 22
1st (frosh),,,
1st (frosh),,,
2nd (soph),LGST (Law & Society Core),LGST (Theory Core),LGST (Law & Society Core)
2nd (soph),,,POLI 160B/LGST 160B (Required)
2nd (soph),,,
3rd (junior),LGST (Theory Core),POLI 111A/LGST 111A (Required),
3rd (junior),LGST (Public Law & Institutions Core),LGST (Public Law & Institutions Core),
3rd (junior),,,
4th (senior),LGST 196 (Capstone),,
4th (senior),,,
Two-Year Sample Course Planner for Transfer Students
Year,Fall,Winter,Spring
1st (junior),LGST 10,LGST (Law & Society Core),POLI 160B/LGST-160B (required)
1st (junior),PHIL 9*,LGST (Theory Core),LGST (Public Law & Institutions)
1st (junior),,,LGST (Law & Society Core)
2nd (senior),LGST (Public Law & Institutions),LGST 196 (Senior Capstone),
LGST 196 (Senior Capstone),LGST (Theory Core),POLI 111A/LGST 111A (Required),
2020-21,Linguistics B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Humanities-Division/Linguistics/Linguistics-BA
Year,Fall,Winter,Spring
2nd (soph),LING 50,LING 53,LING 101
2nd (soph),,,
2nd (soph),,,
3rd (junior),LING 112 or LING 111,LING 116,LING 113
3rd (junior),Foreign language level 1,LING 1XX upper-div elective,LING 1XX upper-div elective
3rd (junior),,Foreign language level 2,Foreign language level 3
4th (senior),LING 102,LING 1XX upper div elective,LING 190*
4th (senior),LING 1XX upper-div elective,,LING 1XX upper-div elective
Year,Fall,Winter,Spring
3rd  (junior),LING 50,LING 112 or LING 111,LING 101
3rd  (junior),LING 53,"""Outside"" 1XX*
            Upper-div elective",LING 113
3rd  (junior),Foreign language level 1,Foreign language level 2,Foreign language level 3
4th (senior),LING 102,LING 116,LING 1XX upper-div elective
4th (senior),LING 1XX upper-div elective,LING 1XX upper-div elective,LING 1XX upper-div elective
2020-21,Literature B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Humanities-Division/Literature/Literature-BA
Four-Year Major Planner
1st (frosh),"LIT 60/LIT 61
			or LIT 80/LIT 81","LIT 60/LIT 61
			or LIT 80/LIT 81 (optional)",LIT 1
1st (frosh),,,
1st (frosh),,,
2nd (soph),"Upper-division LIT course
			(Media critical approach)",LIT 101,"Upper-division LIT course
			(Power and Subjectivities
			critical approach)"
2nd (soph),,,
2nd (soph),Language Level 1,Language Level 2,Language Level 3
3rd (junior),"Upper-division LIT course
			(Geographies critical
			approach, global
			distribution requirement)",LIT 102,"Upper-division LIT course
			(Genres critical approach,
			poetry/poetics
			distribution requirement)"
3rd (junior),,,"Upper-division LIT course
			(Canons critical approach,
			pre-1750 distribution
			requirement)"
3rd (junior),,,
4th (senior),"Upper-division LIT course
			(Histories critical
			approach, pre-1750
			distribution requirement)","LIT 190
			(senior seminar)",Upper-division LIT course
"LIT 190
			(senior seminar)",,,
2020-21,Marine Biology B.S.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Ecology-and-Evolutionary-Biology/Marine-Biology-BS
Sample Frosh Planner
1st (frosh),BIOE 20C,MATH 11A or MATH 19A,MATH 11B or MATH 19B
1st (frosh),,CHEM 1A,CHEM 1B
1st (frosh),,,
2nd (soph),BIOL 20A,BIOE 20B,BIOL 105
2nd (soph),CHEM 1C & CHEM 1N,STAT 7 & STAT 7L,PHYS 6A & PHYS 6L
2nd (soph),,,
3rd (junior),BIOE 109,BIOE 107 or BIOE 108,EEB general elective
3rd (junior),PHYS 6C,Marine core,*MABI topical elective
3rd (junior),,,
4th (senior),BIOE 109,Marine environment core,EEB general elective
4th (senior),*MABI topical elective,*MABI topical elective,EEB general elective
Sample Transfer Planner
,Fall,Winter,Spring
3rd (junior),BIOL 105,BIOE 107 or BIOE 108,BIOE 109
3rd (junior),*MABI topical elective,*MABI topical elective,*MABI topical elective
3rd (junior),STAT 7 & STAT 7L,,
4th (senior),Marine core,Marine environment core,EEB general elective
4th (senior),EEB general elective,EEB general elective,
2020-21,Mathematics B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Mathematics/Mathematics-BA
Pure Mathematics B.A.: Sample Freshmen Academic Plan
,Fall,Winter,Spring
1st (frosh),"MATH 19A
			or MATH 20A","MATH 19B
			or MATH 20B",MATH 23A
1st (frosh),,,
1st (frosh),,,
2nd (soph),MATH 21,MATH 100,MATH 103A
2nd (soph),MATH 23B,,
2nd (soph),,,
3rd (junior),MATH 24,MATH 110,MATH 128A
3rd (junior),,,
3rd (junior),,,
4th (senior),Elective,Elective,"MATH 194
			or MATH 195"
4th (senior),,,Elective
Pure Mathematics B.A.: Sample Transfer Academic Plan
,Fall,Winter,Spring
1st (junior),MATH 23B,MATH 110,MATH 103A
1st (junior),MATH 100,,MATH 128A
1st (junior),,,
2nd (senior),MATH 24,Elective,"MATH 194
			or MATH 195"
2nd (senior),Elective,,Elective
Computational Mathematics B.A.: Sample Freshmen Academic Plan
,Fall,Winter,Spring
1st (frosh),"MATH 19A
            or MATH 20A","MATH 19B
            or MATH 20B",MATH 21
1st (frosh),,,MATH 23A
1st (frosh),,,
2nd (soph),MATH 23B,MATH 110,"MATH 145 & MATH 145L
            or MATH 148"
2nd (soph),MATH 100,,
2nd (soph),,,
3rd (junior),MATH 24,MATH 106,Elective
3rd (junior),,,
3rd (junior),,,
4th (senior),"MATH 111A
            or MATH 117","MATH 103A
            or MATH 105A","MATH 194
            or MATH 195"
4th (senior),,,Elective
Computational Mathematics B.A: Sample Transfer Academic Plan
,Fall,Winter,Spring
1st (junior),MATH 23B,"MATH 103A
            or MATH 105A","MATH 145 & MATH 145L
            or MATH 148 & MATH 148L"
1st (junior),MATH 100,MATH 110,
1st (junior),,,
2nd (senior),MATH 24,MATH 106,"MATH 194
            or MATH 195"
2nd (senior),"MATH 111A 
            or MATH 117",Elective,Elective
